txn_id,created_at,merchant_id,customer_id,mcc,amount,currency,amount_usd,status,payment_method,card_brand,card_last4,country,city,risk_score,auth_code,fee_rate_percent,fixed_fee_cents,fee_total_usd,processor_cost_usd,net_revenue_usd,net_settlement_usd,settlement_batch_id
T0005414,2025-07-12 23:21:39,M00059,C007348,5734,125.07,EUR,136.33,refunded,paypal,Visa,4251,GB,London,0.22,EHH3E0,2.71,15,3.84,1.71,2.13,0.0,SB20250712-004
T0005415,2025-07-21 20:29:42,M00023,C006327,5734,42.02,CAD,30.67,succeeded,card,Visa,2973,CA,Toronto,0.08,L88PEW,2.91,40,1.29,0.44,0.85,29.38,SB20250721-004
T0005416,2025-07-10 01:56:05,M00084,C002566,5691,98.64,TRY,2.96,succeeded,google_pay,Visa,9577,DE,Berlin,0.13,PPSTUW,2.74,10,0.18,0.11,0.07,2.78,SB20250710-003
T0005417,2025-07-04 13:33:41,M00051,C002672,7999,56.64,USD,56.64,pending,google_pay,Discover,1383,GB,Bristol,0.13,MI4IC5,2.35,35,1.68,0.75,0.93,0.0,SB20250704-001
T0005418,2025-07-22 11:46:11,M00049,C001553,5734,150.24,CAD,109.68,succeeded,apple_pay,Amex,4971,CA,Montreal,0.12,3NGLKD,3.14,35,3.79,1.39,2.4,105.89,SB20250722-004
T0005419,2025-07-07 08:19:50,M00082,C001653,5691,141.17,CAD,103.05,succeeded,card,Visa,9019,JO,Irbid,0.04,34H16B,1.75,20,2.0,1.31,0.69,101.05,SB20250707-002
T0005420,2025-07-02 21:51:22,M00062,C007532,5812,14.48,USD,14.48,succeeded,card,Visa,1734,CA,Vancouver,0.14,29XU93,3.25,25,0.72,0.24,0.48,13.76,SB20250702-001
T0005421,2025-07-20 21:50:36,M00003,C000590,5732,122.83,AED,33.41,succeeded,paypal,Visa,2383,NL,Utrecht,0.0,BQS75G,2.83,30,1.25,0.47,0.78,32.16,SB20250720-004
T0005422,2025-07-26 17:34:37,M00063,C004953,5999,31.31,JOD,44.15,failed,card,Mastercard,4403,AE,Dubai,0.09,ZJ695Q,2.91,40,1.68,0.6,1.08,0.0,SB20250726-003
T0005423,2025-07-16 00:03:03,M00066,C000993,6012,220.0,GBP,288.2,succeeded,card,Amex,4746,FR,Lyon,0.17,1FAXRH,2.65,20,7.84,3.53,4.31,280.36,SB20250716-005
T0005424,2025-07-26 16:06:51,M00010,C003189,7999,69.55,EUR,75.81,succeeded,bank_transfer,Mastercard,5907,AE,Dubai,0.0,77O1FL,2.39,40,2.21,0.98,1.23,73.6,SB20250726-003
T0005425,2025-07-19 22:55:55,M00035,C006986,7999,49.2,AED,13.38,succeeded,card,Mastercard,5893,GB,Manchester,0.28,FCO804,1.83,15,0.39,0.23,0.16,12.99,SB20250719-004
T0005426,2025-07-02 18:08:34,M00088,C002272,5812,49.49,TRY,1.48,succeeded,apple_pay,Visa,5425,US,Miami,0.07,2FIL56,2.48,40,0.44,0.09,0.35,1.04,SB20250702-004
T0005427,2025-07-09 20:32:24,M00107,C003418,5734,77.3,JOD,108.99,succeeded,card,Visa,1087,JO,Zarqa,0.02,6WJZUZ,2.09,10,2.38,1.38,1.0,106.61,SB20250709-004
T0005428,2025-07-07 07:13:39,M00070,C006286,5411,51.97,GBP,68.08,failed,card,Visa,5479,FR,Marseille,0.17,O6CNBU,2.18,35,1.83,0.89,0.94,0.0,SB20250707-005
T0005429,2025-07-05 14:27:52,M00081,C001943,5732,130.64,SAR,34.75,succeeded,bank_transfer,UnionPay,8629,NL,Utrecht,0.17,943HVS,3.01,35,1.4,0.49,0.91,33.35,SB20250705-005
T0005430,2025-07-02 12:04:29,M00031,C006001,7399,296.53,TRY,8.9,succeeded,card,Visa,8742,GB,London,0.12,5ZVC15,2.09,20,0.39,0.18,0.21,8.51,SB20250702-001
T0005431,2025-07-13 00:54:57,M00108,C005576,5691,87.06,TRY,2.61,succeeded,bank_transfer,Visa,0986,DE,Munich,0.0,IK4E6R,2.44,40,0.46,0.1,0.36,2.15,SB20250713-002
T0005432,2025-07-11 19:43:04,M00035,C001144,7999,70.63,GBP,92.53,refunded,card,Visa,5068,NL,Utrecht,0.16,SPQH56,1.83,15,1.84,1.18,0.66,0.0,SB20250711-005
T0005433,2025-07-24 04:26:36,M00036,C005200,6012,240.75,CAD,175.75,succeeded,bank_transfer,Visa,4072,FR,Lyon,0.11,BRW8T3,2.74,40,5.22,2.18,3.04,170.53,SB20250724-001
T0005434,2025-07-27 03:32:16,M00052,C002857,7399,277.22,GBP,363.16,succeeded,google_pay,Amex,6124,US,Miami,0.13,UQK6P7,2.65,10,9.72,4.43,5.29,353.44,SB20250727-003
T0005435,2025-07-19 15:57:10,M00072,C006417,4812,139.2,USD,139.2,failed,apple_pay,Visa,1122,SA,Jeddah,0.17,5AYNWE,2.35,10,3.37,1.74,1.63,0.0,SB20250719-003
T0005436,2025-07-06 10:55:17,M00015,C001986,5812,61.13,AED,16.63,succeeded,card,Amex,1112,DE,Munich,0.19,JHLQ95,2.38,20,0.6,0.27,0.33,16.03,SB20250706-005
T0005437,2025-07-17 11:24:42,M00051,C001974,7999,58.79,TRY,1.76,succeeded,card,Visa,7632,NL,Rotterdam,0.26,U00GS5,2.35,35,0.39,0.09,0.3,1.37,SB20250717-001
T0005438,2025-07-18 23:04:18,M00013,C001209,4812,349.38,TRY,10.48,succeeded,card,Visa,9767,SA,Riyadh,0.0,A0EHPR,2.2,30,0.53,0.2,0.33,9.95,SB20250718-003
T0005439,2025-07-11 12:24:11,M00044,C003139,7399,120.0,TRY,3.6,succeeded,card,Visa,5311,DE,Berlin,0.1,IO9936,2.32,30,0.38,0.11,0.27,3.22,SB20250711-003
T0005440,2025-07-24 05:41:38,M00088,C005012,5812,14.06,GBP,18.42,succeeded,apple_pay,Mastercard,8722,NL,Rotterdam,0.2,VP5VY5,2.48,40,0.86,0.29,0.57,17.56,SB20250724-004
T0005441,2025-07-14 13:52:48,M00049,C007237,5734,59.72,USD,59.72,succeeded,google_pay,Mastercard,9023,DE,Berlin,0.24,HVBLY6,3.14,35,2.23,0.79,1.44,57.49,SB20250714-001
T0005442,2025-07-04 10:03:55,M00028,C001892,7999,22.7,USD,22.7,succeeded,bank_transfer,Visa,4750,US,Austin,0.0,0445IR,3.07,20,0.9,0.34,0.56,21.8,SB20250704-003
T0005443,2025-07-10 08:51:27,M00083,C004117,4812,114.86,TRY,3.45,succeeded,card,Mastercard,7634,AE,Sharjah,0.32,0PY7Y0,2.67,35,0.44,0.11,0.33,3.01,SB20250710-001
T0005444,2025-07-10 07:12:25,M00117,C004857,5411,92.63,USD,92.63,succeeded,bank_transfer,Visa,2166,GB,Manchester,0.1,ATDZV6,3.06,10,2.93,1.18,1.75,89.7,SB20250710-001
T0005445,2025-07-23 06:06:42,M00113,C000199,4812,126.43,USD,126.43,succeeded,card,Visa,1257,TR,Ankara,0.07,XLZSL1,2.13,20,2.89,1.59,1.3,123.54,SB20250723-001
T0005446,2025-07-14 02:03:41,M00055,C004733,5411,99.51,CAD,72.64,refunded,google_pay,Amex,0963,SA,Dammam,0.13,BMKPTO,2.41,30,2.05,0.94,1.11,0.0,SB20250714-004
T0005447,2025-07-18 14:49:11,M00013,C002389,4812,237.78,CAD,173.58,succeeded,google_pay,Visa,9572,AE,Dubai,0.07,XPBQKE,2.2,30,4.12,2.15,1.97,169.46,SB20250718-001
T0005448,2025-07-09 18:47:47,M00006,C007543,6012,444.39,TRY,13.33,succeeded,paypal,Mastercard,4789,CA,Montreal,0.13,7QQY4Y,2.24,20,0.5,0.23,0.27,12.83,SB20250709-001
T0005449,2025-07-12 08:37:55,M00018,C003831,4812,140.07,JOD,197.5,succeeded,card,Mastercard,4891,NL,Rotterdam,0.04,ZQ5V5Z,2.67,30,5.57,2.44,3.13,191.93,SB20250712-004
T0005450,2025-07-13 19:28:35,M00114,C001729,7999,140.0,TRY,4.2,succeeded,card,Mastercard,6395,GB,Bristol,0.0,A9OB3U,2.65,35,0.46,0.12,0.34,3.74,SB20250713-005
T0005451,2025-07-08 10:42:56,M00044,C000042,7399,304.13,TRY,9.12,succeeded,card,Visa,2952,JO,Zarqa,0.0,IIDSTA,2.32,30,0.51,0.18,0.33,8.61,SB20250708-002
T0005452,2025-07-04 01:14:08,M00019,C004819,5812,16.03,TRY,0.48,succeeded,card,Discover,6172,SA,Jeddah,0.0,KMVW2F,2.97,20,0.21,0.08,0.13,0.27,SB20250704-003
T0005453,2025-07-11 03:40:45,M00075,C000448,7999,53.89,TRY,1.62,succeeded,bank_transfer,Mastercard,6719,US,NYC,0.25,VJ6NBJ,2.72,35,0.39,0.09,0.3,1.23,SB20250711-004
T0005454,2025-07-11 01:40:09,M00023,C000703,5734,76.52,EUR,83.41,succeeded,bank_transfer,Mastercard,8107,TR,Izmir,0.24,7MCWID,2.91,40,2.83,1.07,1.76,80.58,SB20250711-003
T0005455,2025-07-23 05:04:44,M00025,C002736,7399,285.61,TRY,8.57,succeeded,bank_transfer,Visa,4149,SA,Riyadh,0.07,50Z32K,2.73,35,0.58,0.17,0.41,7.99,SB20250723-004
T0005456,2025-07-18 00:22:36,M00084,C000163,5691,157.81,TRY,4.73,refunded,apple_pay,Mastercard,6731,AE,Abu Dhabi,0.05,NEJU6E,2.74,10,0.23,0.13,0.1,0.0,SB20250718-004
T0005457,2025-07-03 10:56:58,M00111,C004627,5411,32.03,JOD,45.16,succeeded,google_pay,Mastercard,0580,GB,Manchester,0.07,GLQ743,2.24,35,1.36,0.61,0.75,43.8,SB20250703-003
T0005458,2025-07-08 07:03:02,M00095,C006548,6012,733.14,GBP,960.41,succeeded,bank_transfer,Discover,5196,DE,Munich,0.04,0JIAHV,2.35,20,22.77,11.59,11.18,937.64,SB20250708-005
T0005459,2025-07-23 21:57:52,M00103,C006764,7399,225.65,CAD,164.72,succeeded,bank_transfer,Visa,8867,JO,Irbid,0.19,AG87E5,2.78,10,4.68,2.05,2.63,160.04,SB20250723-003
T0005460,2025-07-06 17:22:14,M00053,C000904,6012,389.07,EUR,424.09,succeeded,card,Visa,0552,JO,Irbid,0.1,BUJ2LH,2.36,40,10.41,5.16,5.25,413.68,SB20250706-005
T0005461,2025-07-08 23:31:09,M00058,C003912,5999,103.0,TRY,3.09,succeeded,card,Visa,6829,TR,Ankara,0.22,3QUEIQ,2.54,20,0.28,0.11,0.17,2.81,SB20250708-004
T0005462,2025-07-10 06:04:54,M00085,C006551,5691,104.6,EUR,114.01,succeeded,card,Mastercard,5761,TR,Izmir,0.27,JMVU16,2.55,40,3.31,1.44,1.87,110.7,SB20250710-005
T0005463,2025-07-26 21:24:37,M00023,C007732,5734,54.9,GBP,71.92,succeeded,card,Visa,3177,DE,Berlin,0.05,2XG6N9,2.91,40,2.49,0.93,1.56,69.43,SB20250726-004
T0005464,2025-07-14 06:12:15,M00114,C005564,7999,46.93,GBP,61.48,succeeded,google_pay,Discover,9359,SA,Riyadh,0.21,7K5IW1,2.65,35,1.98,0.81,1.17,59.5,SB20250714-002
T0005465,2025-07-01 14:39:03,M00119,C006081,5691,37.05,SAR,9.86,succeeded,card,Mastercard,4670,US,Chicago,0.0,MXSFOO,3.29,30,0.62,0.19,0.43,9.24,SB20250701-003
T0005466,2025-07-03 21:07:19,M00054,C001966,5734,97.84,GBP,128.17,succeeded,paypal,Visa,4456,AE,Sharjah,0.1,V78AQJ,2.04,20,2.81,1.61,1.2,125.36,SB20250703-005
T0005467,2025-07-04 07:24:21,M00111,C006680,5411,26.63,CAD,19.44,succeeded,card,Visa,4720,FR,Paris,0.0,QMKD58,2.24,35,0.79,0.3,0.49,18.65,SB20250704-002
T0005468,2025-07-10 23:45:55,M00041,C003970,5999,92.68,CAD,67.66,succeeded,bank_transfer,Visa,8133,CA,Montreal,0.22,XHOOT2,2.43,25,1.89,0.88,1.01,65.77,SB20250710-004
T0005469,2025-07-07 10:18:05,M00111,C004283,5411,160.0,EUR,174.4,succeeded,card,Amex,5728,GB,Manchester,0.15,SV6AOU,2.24,35,4.26,2.16,2.1,170.14,SB20250707-001
T0005470,2025-07-20 08:33:11,M00085,C007775,5691,59.23,TRY,1.78,succeeded,card,Mastercard,3196,JO,Irbid,0.12,O1W9Y9,2.55,40,0.45,0.09,0.36,1.33,SB20250720-002
T0005471,2025-07-17 09:59:08,M00030,C005754,5812,45.78,EUR,49.9,refunded,apple_pay,Mastercard,0305,US,LA,0.38,AFNYE2,2.57,10,1.38,0.67,0.71,0.0,SB20250717-001
T0005472,2025-07-22 20:03:33,M00004,C003696,7999,30.85,SAR,8.21,succeeded,google_pay,Amex,5329,JO,Irbid,0.07,8UBCDF,2.16,25,0.43,0.17,0.26,7.78,SB20250722-004
T0005473,2025-07-14 08:29:18,M00088,C004418,5812,18.83,EUR,20.52,succeeded,card,Visa,3500,TR,Istanbul,0.15,NWFLH6,2.48,40,0.91,0.32,0.59,19.61,SB20250714-002
T0005474,2025-07-19 09:39:54,M00040,C005255,5732,192.75,USD,192.75,succeeded,card,mada,4935,CA,Montreal,0.0,E42DPS,3.21,15,6.34,2.38,3.96,186.41,SB20250719-002
T0005475,2025-07-15 01:09:53,M00116,C001777,5999,162.04,TRY,4.86,succeeded,card,Visa,6754,AE,Sharjah,0.1,9T3HZK,2.86,30,0.44,0.13,0.31,4.42,SB20250715-001
T0005476,2025-07-15 14:33:17,M00092,C002864,5732,250.42,CAD,182.81,succeeded,card,Mastercard,0550,US,Austin,0.14,D9VEKN,2.58,35,5.07,2.26,2.81,177.74,SB20250715-003
T0005477,2025-07-11 23:14:53,M00013,C007042,4812,194.86,USD,194.86,succeeded,bank_transfer,Visa,5268,TR,Ankara,0.2,VDF3XY,2.2,30,4.59,2.41,2.18,190.27,SB20250711-004
T0005478,2025-07-22 11:46:49,M00069,C004736,5732,61.15,JOD,86.22,succeeded,card,Visa,7030,GB,London,0.0,823HBZ,2.7,20,2.53,1.1,1.43,83.69,SB20250722-001
T0005479,2025-07-20 01:07:29,M00053,C006306,6012,318.74,CAD,232.68,succeeded,card,Visa,4813,GB,Bristol,0.14,53ZBPE,2.36,40,5.89,2.86,3.03,226.79,SB20250720-001
T0005480,2025-07-27 10:37:20,M00042,C003413,7399,380.12,GBP,497.96,succeeded,card,Visa,4398,CA,Toronto,0.0,GLLKGF,2.27,20,11.5,6.05,5.45,486.46,SB20250727-002
T0005481,2025-07-04 01:02:30,M00103,C000967,7399,514.1,TRY,15.42,succeeded,card,Visa,1659,SA,Dammam,0.18,NF0XQV,2.78,10,0.53,0.26,0.27,14.89,SB20250704-002
T0005482,2025-07-20 15:44:05,M00020,C001698,5411,85.4,SAR,22.72,succeeded,bank_transfer,Visa,9468,GB,London,0.2,VGN3UY,2.53,20,0.77,0.34,0.43,21.95,SB20250720-004
T0005483,2025-07-28 18:12:52,M00029,C005099,7399,900.0,GBP,1179.0,reversed,cash_app,Mastercard,7928,AE,Dubai,0.1,NH8AS4,2.36,20,28.02,14.22,13.8,0.0,SB20250728-003
T0005484,2025-07-26 03:45:43,M00102,C002166,7399,299.39,SAR,79.64,failed,card,Discover,9588,GB,Bristol,0.09,QC1E15,2.21,10,1.86,1.03,0.83,0.0,SB20250726-001
T0005485,2025-07-28 06:40:28,M00002,C001192,5812,10.59,EUR,11.54,succeeded,card,Visa,2589,JO,Zarqa,0.22,39C4I9,2.92,25,0.59,0.21,0.38,10.95,SB20250728-003
T0005486,2025-07-07 11:05:12,M00064,C006929,7999,43.3,GBP,56.72,succeeded,card,Mastercard,3254,NL,Utrecht,0.23,3V4MQG,2.66,10,1.61,0.75,0.86,55.11,SB20250707-004
T0005487,2025-07-14 07:39:53,M00101,C007701,5812,33.47,EUR,36.48,succeeded,card,Visa,9917,NL,Rotterdam,0.07,APA7A7,2.94,10,1.17,0.51,0.66,35.31,SB20250714-004
T0005488,2025-07-17 00:04:04,M00094,C001835,5812,27.22,JOD,38.38,reversed,card,Mastercard,4489,CA,Toronto,0.06,97S84L,2.06,20,0.99,0.53,0.46,0.0,SB20250717-003
T0005489,2025-07-23 21:40:32,M00010,C006667,7999,21.78,AED,5.92,succeeded,card,Visa,1157,TR,Ankara,0.13,U0LRZB,2.39,40,0.54,0.14,0.4,5.38,SB20250723-001
T0005490,2025-07-20 12:43:38,M00013,C004264,4812,162.93,JOD,229.73,succeeded,card,Visa,1963,US,NYC,0.2,PBYPCF,2.2,30,5.35,2.83,2.52,224.38,SB20250720-003
T0005491,2025-07-24 21:59:59,M00002,C002491,5812,44.78,EUR,48.81,succeeded,card,Mastercard,2055,TR,Izmir,0.06,8GRALI,2.92,25,1.68,0.66,1.02,47.13,SB20250724-001
T0005492,2025-07-01 06:40:27,M00080,C007440,5411,81.71,CAD,59.65,succeeded,bank_transfer,Visa,0794,AE,Sharjah,0.12,XUA6X5,2.43,35,1.8,0.79,1.01,57.85,SB20250701-002
T0005493,2025-07-01 02:23:17,M00093,C003826,6012,257.42,TRY,7.72,succeeded,card,Visa,1960,JO,Amman,0.21,5Y7YMX,3.01,30,0.53,0.16,0.37,7.19,SB20250701-003
T0005494,2025-07-05 02:44:45,M00063,C007011,5999,15.0,TRY,0.45,succeeded,apple_pay,Mastercard,5187,NL,Rotterdam,0.17,1NT3H9,2.91,40,0.41,0.08,0.33,0.04,SB20250705-005
T0005495,2025-07-12 21:42:19,M00070,C003579,5411,160.0,GBP,209.6,succeeded,card,Discover,6305,AE,Dubai,0.24,HT3YR6,2.18,35,4.92,2.59,2.33,204.68,SB20250712-001
T0005496,2025-07-18 00:16:55,M00105,C000911,4812,136.77,AED,37.2,succeeded,card,Mastercard,6904,FR,Lyon,0.09,VACYEX,2.32,10,0.96,0.52,0.44,36.24,SB20250718-002
T0005497,2025-07-05 09:04:38,M00116,C002012,5999,43.69,USD,43.69,succeeded,card,Visa,2111,GB,Manchester,0.08,WEG94C,2.86,30,1.55,0.59,0.96,42.14,SB20250705-004
T0005498,2025-07-24 00:03:53,M00038,C004985,5734,99.74,AED,27.13,succeeded,google_pay,Mastercard,3405,TR,Izmir,0.04,IS4CTF,2.41,25,0.9,0.4,0.5,26.23,SB20250724-005
T0005499,2025-07-21 09:55:25,M00050,C003320,5691,38.15,TRY,1.14,succeeded,google_pay,Mastercard,0681,AE,Dubai,0.12,V99YAA,2.23,25,0.28,0.08,0.2,0.86,SB20250721-003
T0005500,2025-07-15 14:04:18,M00040,C000101,5732,172.9,AED,47.03,reversed,paypal,Visa,8321,NL,Amsterdam,0.14,BYYLEC,3.21,15,1.66,0.63,1.03,0.0,SB20250715-005
T0005501,2025-07-08 02:37:41,M00071,C000188,7999,38.39,EUR,41.85,succeeded,bank_transfer,Mastercard,3513,DE,Hamburg,0.17,C3ALU1,2.45,25,1.28,0.57,0.71,40.57,SB20250708-002
T0005502,2025-07-25 17:11:46,M00017,C006350,5999,76.45,TRY,2.29,succeeded,paypal,Mastercard,5493,TR,Ankara,0.1,AETCME,2.57,20,0.26,0.1,0.16,2.03,SB20250725-003
T0005503,2025-07-07 17:24:48,M00102,C000642,7399,514.18,TRY,15.43,succeeded,apple_pay,Visa,9046,TR,Ankara,0.0,2H787X,2.21,10,0.44,0.26,0.18,14.99,SB20250707-003
T0005504,2025-07-09 02:18:03,M00029,C007966,7399,192.05,EUR,209.33,succeeded,card,Visa,7948,TR,Izmir,0.3,HYZUMR,2.36,20,5.14,2.58,2.56,204.19,SB20250709-005
T0005505,2025-07-22 10:29:01,M00113,C004134,4812,107.65,EUR,117.34,succeeded,card,Visa,6969,FR,Paris,0.07,LKCXG3,2.13,20,2.7,1.48,1.22,114.64,SB20250722-003
T0005506,2025-07-15 13:57:58,M00109,C000411,5812,10.0,JOD,14.1,refunded,bank_transfer,Visa,8016,US,Austin,0.2,5NB72B,2.36,30,0.63,0.24,0.39,0.0,SB20250715-005
T0005507,2025-07-26 06:38:05,M00044,C005920,7399,553.73,USD,553.73,succeeded,card,Visa,9747,FR,Lyon,0.1,KNVPYW,2.32,30,13.15,6.71,6.44,540.58,SB20250726-003
T0005508,2025-07-14 08:00:14,M00042,C000543,7399,180.26,EUR,196.48,succeeded,crypto_onramp,Visa,7314,GB,Manchester,0.0,6PL0O0,2.27,20,4.66,2.43,2.23,191.82,SB20250714-004
T0005509,2025-07-18 15:39:35,M00071,C004718,7999,60.45,TRY,1.81,succeeded,card,Discover,8508,FR,Marseille,0.18,T10X6I,2.45,25,0.29,0.09,0.2,1.52,SB20250718-004
T0005510,2025-07-15 19:44:39,M00025,C003567,7399,120.0,SAR,31.92,succeeded,card,Visa,3591,FR,Paris,0.12,54FVGB,2.73,35,1.22,0.45,0.77,30.7,SB20250715-002
T0005511,2025-07-23 19:06:43,M00076,C003354,5999,114.56,EUR,124.87,succeeded,card,Discover,4350,DE,Hamburg,0.1,ELEFYP,2.9,15,3.77,1.57,2.2,121.1,SB20250723-005
T0005512,2025-07-25 01:16:44,M00096,C003445,5732,67.86,EUR,73.97,succeeded,card,Mastercard,8726,US,SF,0.25,P1OKPU,2.53,20,2.07,0.96,1.11,71.9,SB20250725-002
T0005513,2025-07-24 00:44:17,M00040,C006757,5732,151.68,EUR,165.33,succeeded,crypto_onramp,Amex,6768,TR,Istanbul,0.13,T29YNB,3.21,15,5.46,2.05,3.41,159.87,SB20250724-003
T0005514,2025-07-23 14:39:32,M00118,C005932,5999,48.97,USD,48.97,failed,bank_transfer,Mastercard,5493,CA,Montreal,0.11,89ML4L,3.38,30,1.96,0.66,1.3,0.0,SB20250723-001
T0005515,2025-07-28 17:37:31,M00115,C007469,5691,166.59,TRY,5.0,succeeded,bank_transfer,Mastercard,8318,US,Austin,0.0,NI4T0T,1.92,30,0.4,0.13,0.27,4.6,SB20250728-001
T0005516,2025-07-25 07:02:14,M00037,C005420,5691,199.77,JOD,281.68,succeeded,crypto_onramp,Visa,2785,TR,Istanbul,0.0,9WM6CN,2.67,20,7.72,3.45,4.27,273.96,SB20250725-005
T0005517,2025-07-27 22:14:01,M00057,C004744,5999,126.16,EUR,137.51,succeeded,apple_pay,Mastercard,5060,GB,London,0.08,ZSXS76,2.85,10,4.02,1.72,2.3,133.49,SB20250727-003
T0005518,2025-07-12 03:25:12,M00024,C004522,6012,778.19,TRY,23.35,succeeded,apple_pay,Visa,7355,CA,Montreal,0.02,X7F0DG,2.63,20,0.81,0.35,0.46,22.54,SB20250712-002
T0005519,2025-07-02 11:02:57,M00047,C007271,7999,70.27,CAD,51.3,succeeded,apple_pay,Visa,3399,CA,Toronto,0.25,ESF0FJ,2.48,20,1.47,0.69,0.78,49.83,SB20250702-005
T0005520,2025-07-15 06:40:14,M00015,C003725,5812,20.52,AED,5.58,succeeded,card,Visa,1148,AE,Dubai,0.18,CHPUD0,2.38,20,0.33,0.14,0.19,5.25,SB20250715-002
T0005521,2025-07-08 22:01:57,M00006,C004048,6012,636.59,TRY,19.1,succeeded,apple_pay,Visa,7389,JO,Irbid,0.05,9RZHE5,2.24,20,0.63,0.3,0.33,18.47,SB20250708-001
T0005522,2025-07-06 04:17:46,M00014,C004134,5732,117.24,USD,117.24,succeeded,apple_pay,Mastercard,7706,SA,Riyadh,0.3,R7CS35,2.12,25,2.74,1.48,1.26,114.5,SB20250706-004
T0005523,2025-07-13 11:30:03,M00016,C003486,7399,900.0,USD,900.0,succeeded,google_pay,Visa,7329,US,NYC,0.13,S9VZOM,2.43,35,22.22,10.87,11.35,877.78,SB20250713-005
T0005524,2025-07-03 06:33:33,M00108,C007515,5691,58.18,AED,15.82,succeeded,card,Amex,8165,AE,Abu Dhabi,0.0,H28FOT,2.44,40,0.79,0.26,0.53,15.03,SB20250703-003
T0005525,2025-07-16 19:54:08,M00062,C006930,5812,32.13,AED,8.74,succeeded,card,Visa,3861,SA,Riyadh,0.0,1RLPB4,3.25,25,0.53,0.17,0.36,8.21,SB20250716-003
T0005526,2025-07-07 16:24:34,M00119,C003495,5691,153.27,AED,41.69,succeeded,google_pay,Visa,8596,JO,Zarqa,0.1,S9A6RG,3.29,30,1.67,0.57,1.1,40.02,SB20250707-002
T0005527,2025-07-03 03:23:09,M00085,C000281,5691,38.78,AED,10.55,succeeded,card,Mastercard,8098,GB,Manchester,0.0,2QWBF6,2.55,40,0.67,0.2,0.47,9.88,SB20250703-005
T0005528,2025-07-22 01:32:36,M00073,C005464,5812,60.12,USD,60.12,refunded,card,mada,6657,SA,Jeddah,0.12,M079OM,2.41,35,1.8,0.79,1.01,0.0,SB20250722-004
T0005529,2025-07-10 16:28:13,M00028,C002137,7999,140.0,AED,38.08,succeeded,bank_transfer,Mastercard,0102,US,LA,0.25,H04ZXT,3.07,20,1.37,0.53,0.84,36.71,SB20250710-003
T0005530,2025-07-23 08:21:08,M00006,C000283,6012,820.77,EUR,894.64,succeeded,card,Visa,8835,SA,Dammam,0.0,FE2NH0,2.24,20,20.24,10.81,9.43,874.4,SB20250723-001
T0005531,2025-07-04 03:25:16,M00120,C006487,5732,85.34,EUR,93.02,succeeded,apple_pay,Mastercard,6297,AE,Sharjah,0.0,MWTPG3,2.28,25,2.37,1.19,1.18,90.65,SB20250704-002
T0005532,2025-07-17 11:35:13,M00076,C004248,5999,49.93,JOD,70.4,succeeded,card,Visa,5617,FR,Paris,0.04,PZW0BJ,2.9,15,2.19,0.91,1.28,68.21,SB20250717-005
T0005533,2025-07-03 15:24:00,M00056,C006676,5691,125.62,AED,34.17,succeeded,bank_transfer,Visa,3325,CA,Vancouver,0.28,FI14U1,2.73,35,1.28,0.48,0.8,32.89,SB20250703-003
T0005534,2025-07-18 03:11:28,M00093,C002391,6012,567.72,GBP,743.71,succeeded,paypal,Visa,6388,TR,Istanbul,0.09,9SWJXO,3.01,30,22.69,8.99,13.7,721.02,SB20250718-004
T0005535,2025-07-05 22:13:06,M00099,C004953,7399,468.63,AED,127.47,succeeded,google_pay,Discover,5249,CA,Toronto,0.1,449VPZ,2.11,30,2.99,1.6,1.39,124.48,SB20250705-001
T0005536,2025-07-02 12:24:10,M00097,C007838,5732,128.55,SAR,34.19,succeeded,paypal,Mastercard,5925,SA,Dammam,0.0,GP9W1V,2.58,20,1.08,0.48,0.6,33.11,SB20250702-002
T0005537,2025-07-27 20:47:36,M00020,C005259,5411,43.86,TRY,1.32,succeeded,crypto_onramp,Visa,8057,JO,Zarqa,0.0,MQWZ0M,2.53,20,0.23,0.09,0.14,1.09,SB20250727-004
T0005538,2025-07-20 11:44:13,M00092,C004385,5732,158.78,CAD,115.91,succeeded,bank_transfer,Amex,6807,NL,Utrecht,0.18,YWMQN3,2.58,35,3.34,1.46,1.88,112.57,SB20250720-004
T0005539,2025-07-11 22:08:37,M00028,C006969,7999,59.14,CAD,43.17,succeeded,card,Visa,2234,NL,Amsterdam,0.14,DRK2F9,3.07,20,1.53,0.59,0.94,41.64,SB20250711-004
T0005540,2025-07-25 08:40:12,M00065,C006617,5999,50.14,CAD,36.6,succeeded,google_pay,Visa,4116,NL,Rotterdam,0.06,6SMDLU,2.87,40,1.45,0.51,0.94,35.15,SB20250725-003
T0005541,2025-07-12 19:52:03,M00098,C002456,5999,57.28,EUR,62.44,failed,card,Visa,5655,FR,Lyon,0.07,JFD4KY,2.22,25,1.64,0.82,0.82,0.0,SB20250712-002
T0005542,2025-07-19 23:29:22,M00052,C004656,7399,243.87,CAD,178.03,succeeded,paypal,Amex,1044,AE,Dubai,0.18,ON5L2Q,2.65,10,4.82,2.21,2.61,173.21,SB20250719-002
T0005543,2025-07-14 23:16:58,M00092,C007874,5732,76.67,TRY,2.3,succeeded,bank_transfer,Mastercard,8469,TR,Istanbul,0.17,U8BGV1,2.58,35,0.41,0.1,0.31,1.89,SB20250714-005
