payout_id,merchant_id,created_at,amount_usd,status,method,bank_account_last4,settlement_batches,payout_fee_usd
PM000747361253,M00074,2025-08-04,1469.85,paid,swift,7861,"SB20250804-002,SB20250804-003,SB20250805-003,SB20250805-005,SB20250807-003,SB20250808-002",1.47
PM000749066334,M00074,2025-08-11,1025.24,failed,ach,1779,"SB20250813-001,SB20250813-004,SB20250814-004,SB20250814-005,SB20250817-005",1.03
PM000745758296,M00074,2025-08-18,1165.97,paid,ach,9938,"SB20250819-001,SB20250819-003,SB20250820-001,SB20250820-004,SB20250822-005,SB20250824-003,SB20250824-005",1.17
PM000742256247,M00074,2025-08-25,376.15,processing,ach,7186,"SB20250826-003,SB20250827-004",0.5
PM000758359396,M00075,2025-05-05,208.42,processing,sepa,1556,"SB20250505-004,SB20250505-005,SB20250508-003,SB20250511-003,SB20250511-004",0.5
PM000754550668,M00075,2025-05-12,146.59,paid,swift,6774,"SB20250512-001,SB20250515-004,SB20250517-004,SB20250518-004",0.5
PM000750774985,M00075,2025-05-26,119.25,processing,sepa,3831,"SB20250526-001,SB20250526-002,SB20250528-002",0.5
PM000757567250,M00075,2025-06-02,315.89,paid,ach,8029,"SB20250603-002,SB20250605-001,SB20250605-003,SB20250606-003,SB20250608-002",0.5
PM000751951209,M00075,2025-06-09,5.77,paid,ach,1435,SB20250609-004,0.5
PM000754419411,M00075,2025-06-16,281.85,processing,sepa,4476,"SB20250617-004,SB20250618-004,SB20250619-001,SB20250620-001,SB20250620-003,SB20250622-001,SB20250622-002",0.5
PM000750535564,M00075,2025-06-23,13.66,paid,ach,9452,"SB20250623-005,SB20250625-004,SB20250625-005",0.5
PM000753012733,M00075,2025-06-30,183.39,failed,wire,3930,"SB20250702-005,SB20250703-001,SB20250703-003,SB20250704-003,SB20250706-001",0.5
PM000751845839,M00075,2025-07-07,353.15,processing,sepa,9832,"SB20250707-001,SB20250709-002,SB20250709-004,SB20250710-004,SB20250711-004,SB20250712-001,SB20250712-003,SB20250713-004",0.5
PM000754075030,M00075,2025-07-14,58.2,initiated,ach,8259,"SB20250716-002,SB20250716-003,SB20250717-003",0.5
PM000751030481,M00075,2025-07-21,165.51,processing,swift,7536,"SB20250721-001,SB20250724-001,SB20250724-002,SB20250725-002",0.5
PM000756703663,M00075,2025-07-28,378.73,processing,swift,2494,"SB20250801-001,SB20250801-002,SB20250801-004,SB20250802-002,SB20250802-004",0.5
PM000754237409,M00075,2025-08-04,159.97,paid,swift,8537,"SB20250806-005,SB20250808-004,SB20250809-003,SB20250810-004",0.5
PM000750637281,M00075,2025-08-11,526.8,paid,wire,4854,"SB20250815-001,SB20250815-004,SB20250816-003,SB20250816-005,SB20250817-001",0.53
PM000750669476,M00075,2025-08-18,1156.47,paid,ach,4682,"SB20250818-003,SB20250819-002,SB20250819-003,SB20250820-004,SB20250822-002,SB20250822-003,SB20250822-005,SB20250824-004",1.16
PM000750685300,M00075,2025-08-25,426.95,paid,sepa,5556,"SB20250825-003,SB20250826-001,SB20250827-004,SB20250827-005,SB20250828-005",0.5
PM000768129745,M00076,2025-04-28,48.47,processing,swift,3355,SB20250504-003,0.5
PM000765211844,M00076,2025-05-05,218.34,paid,swift,2045,"SB20250505-003,SB20250506-005,SB20250510-002",0.5
PM000763265083,M00076,2025-05-12,43.92,paid,ach,6402,SB20250512-005,0.5
PM000764517811,M00076,2025-05-19,273.68,paid,sepa,6984,"SB20250519-005,SB20250520-003,SB20250525-005",0.5
PM000762307558,M00076,2025-05-26,109.21,paid,wire,2240,SB20250601-001,0.5
PM000760698781,M00076,2025-06-02,135.67,paid,sepa,3785,"SB20250604-005,SB20250607-004,SB20250608-004",0.5
PM000765033752,M00076,2025-06-09,562.3,initiated,swift,4097,"SB20250612-001,SB20250612-004,SB20250613-001,SB20250613-002,SB20250613-005,SB20250615-005",0.56
PM000761336868,M00076,2025-06-16,217.23,initiated,ach,6865,"SB20250617-001,SB20250618-005,SB20250620-001,SB20250620-003,SB20250621-002,SB20250622-004",0.5
PM000761821149,M00076,2025-06-23,108.79,initiated,ach,5657,"SB20250623-001,SB20250627-001",0.5
PM000761727148,M00076,2025-06-30,220.42,paid,swift,3579,"SB20250701-001,SB20250704-005,SB20250706-001",0.5
PM000765417079,M00076,2025-07-07,724.8,processing,sepa,3885,"SB20250707-001,SB20250708-004,SB20250709-004,SB20250710-003,SB20250712-001",0.72
PM000764191001,M00076,2025-07-14,314.29,initiated,ach,2664,"SB20250715-001,SB20250715-002,SB20250715-004,SB20250717-004,SB20250717-005,SB20250718-002,SB20250719-004,SB20250720-002",0.5
PM000767459241,M00076,2025-07-21,374.76,processing,sepa,4079,"SB20250721-001,SB20250722-003,SB20250722-005,SB20250723-005,SB20250727-004",0.5
PM000765418078,M00076,2025-07-28,254.6,paid,ach,4891,"SB20250801-004,SB20250802-001",0.5
PM000767048176,M00076,2025-08-04,561.19,paid,ach,2383,"SB20250804-003,SB20250805-002,SB20250806-005,SB20250807-003,SB20250809-002,SB20250809-003,SB20250809-005",0.56
PM000769351696,M00076,2025-08-11,1074.88,paid,wire,5412,"SB20250811-001,SB20250811-002,SB20250811-005,SB20250813-002,SB20250814-001,SB20250815-002,SB20250815-003,SB20250816-004,SB20250817-003",1.07
PM000769383891,M00076,2025-08-18,1134.55,paid,swift,0415,"SB20250818-001,SB20250819-003,SB20250819-005,SB20250820-004,SB20250821-004,SB20250821-005,SB20250822-004,SB20250823-003,SB20250824-001,SB20250824-004",1.13
PM000761970885,M00076,2025-08-25,688.87,paid,swift,0745,"SB20250825-001,SB20250826-005,SB20250827-002,SB20250827-004,SB20250827-005,SB20250828-003,SB20250828-004",0.69
PM000770061872,M00077,2025-04-28,103.81,paid,wire,9717,"SB20250501-005,SB20250504-003",0.5
PM000777143971,M00077,2025-05-05,223.91,paid,sepa,2767,"SB20250506-005,SB20250507-003,SB20250507-005,SB20250508-002,SB20250509-002",0.5
PM000775197210,M00077,2025-05-12,301.96,processing,ach,3718,"SB20250512-003,SB20250515-005,SB20250518-003",0.5
PM000777903013,M00077,2025-05-19,564.55,paid,swift,1824,"SB20250519-002,SB20250521-002,SB20250521-005,SB20250522-001,SB20250522-003,SB20250524-001,SB20250524-005,SB20250525-002,SB20250525-005",0.56
PM000774728382,M00077,2025-05-26,539.59,paid,sepa,4831,"SB20250526-005,SB20250527-004,SB20250528-004,SB20250601-005",0.54
PM000772630908,M00077,2025-06-02,299.75,paid,wire,8045,"SB20250602-001,SB20250602-004,SB20250606-003",0.5
PM000777454576,M00077,2025-06-09,1364.86,paid,ach,7702,"SB20250609-002,SB20250609-005,SB20250611-005,SB20250615-005",1.36
PM000771083956,M00077,2025-06-16,467.01,initiated,sepa,3646,"SB20250619-001,SB20250620-003,SB20250621-005",0.5
PM000779400325,M00077,2025-06-23,248.83,paid,swift,6752,"SB20250625-005,SB20250628-002",0.5
PM000771035516,M00077,2025-06-30,155.96,processing,wire,4528,"SB20250701-001,SB20250702-001,SB20250703-001",0.5
PM000772981078,M00077,2025-07-07,893.68,processing,ach,3856,"SB20250707-002,SB20250707-005,SB20250708-004,SB20250709-003,SB20250710-001,SB20250710-004,SB20250711-005",0.89
PM000776611825,M00077,2025-07-14,617.57,paid,wire,1446,"SB20250717-004,SB20250718-001,SB20250718-004,SB20250718-005,SB20250720-001,SB20250720-004",0.62
PM000775527114,M00077,2025-07-21,416.29,processing,wire,7671,"SB20250722-002,SB20250725-004,SB20250727-001,SB20250727-003",0.5
PM000772982077,M00077,2025-07-28,1230.43,paid,swift,6219,"SB20250728-002,SB20250728-005,SB20250802-001,SB20250802-003,SB20250803-001,SB20250803-004",1.23
PM000779740776,M00077,2025-08-04,260.39,paid,sepa,9048,"SB20250804-001,SB20250806-003,SB20250808-005",0.5
PM000771772520,M00077,2025-08-11,752.13,paid,sepa,3657,"SB20250811-005,SB20250812-001,SB20250812-004,SB20250814-003,SB20250815-004,SB20250816-005,SB20250817-004",0.75
PM000773052110,M00077,2025-08-18,1258.06,paid,swift,9856,"SB20250818-002,SB20250818-004,SB20250818-005,SB20250819-005,SB20250822-003,SB20250823-001",1.26
PM000779550061,M00077,2025-08-25,2073.47,paid,wire,2952,"SB20250825-001,SB20250825-004,SB20250827-001,SB20250827-004,SB20250828-004",2.07
PM000785215154,M00078,2025-05-05,538.5,paid,wire,8534,"SB20250506-003,SB20250507-002,SB20250509-003",0.54
PM000788125218,M00078,2025-05-12,1707.42,processing,sepa,8122,"SB20250513-002,SB20250514-004,SB20250518-004",1.71
PM000785974196,M00078,2025-05-19,2648.85,paid,sepa,6128,"SB20250519-004,SB20250520-004,SB20250521-001,SB20250521-002,SB20250521-005,SB20250522-004,SB20250525-003",2.65
PM000782799565,M00078,2025-05-26,1118.37,processing,swift,4303,"SB20250526-005,SB20250528-002,SB20250528-003",1.12
PM000783992700,M00078,2025-06-02,1418.44,initiated,wire,8324,"SB20250605-002,SB20250605-003,SB20250608-004",1.42
PM000785525759,M00078,2025-06-09,2430.74,paid,wire,9437,"SB20250611-004,SB20250611-005,SB20250612-001,SB20250612-005,SB20250613-001,SB20250613-002,SB20250613-003,SB20250615-004",2.43
PM000789155139,M00078,2025-06-16,1305.77,paid,swift,0871,"SB20250616-004,SB20250616-005,SB20250617-002,SB20250618-003",1.31
PM000781329142,M00078,2025-06-23,510.56,paid,swift,7945,"SB20250623-002,SB20250624-003,SB20250624-004",0.51
PM000782964333,M00078,2025-06-30,980.11,paid,swift,0321,"SB20250701-005,SB20250702-002,SB20250702-003,SB20250704-004,SB20250705-001",0.98
PM000783642530,M00078,2025-07-07,481.33,processing,wire,6099,SB20250710-002,0.5
PM000784868608,M00078,2025-07-14,174.47,paid,sepa,3220,"SB20250719-004,SB20250720-002",0.5
PM000787455931,M00078,2025-07-21,1649.2,paid,ach,1466,"SB20250723-003,SB20250724-005,SB20250725-005,SB20250727-002",1.65
PM000785910085,M00078,2025-07-28,1965.51,paid,ach,7637,"SB20250728-001,SB20250803-001,SB20250803-004",1.97
PM000787811959,M00078,2025-08-04,7126.23,paid,sepa,0870,"SB20250804-003,SB20250804-005,SB20250805-002,SB20250806-005,SB20250807-002,SB20250808-002,SB20250810-001",7.13
PM000789843703,M00078,2025-08-11,5217.71,paid,swift,8211,"SB20250811-004,SB20250813-002,SB20250813-004,SB20250814-001,SB20250814-005,SB20250816-001,SB20250816-002",5.22
PM000789875898,M00078,2025-08-18,2834.36,paid,swift,8544,"SB20250819-001,SB20250820-003,SB20250820-004,SB20250820-005,SB20250822-001,SB20250823-002,SB20250823-005,SB20250824-001",2.83
PM000782889250,M00078,2025-08-25,2687.49,paid,ach,1560,"SB20250825-003,SB20250825-004,SB20250826-004",2.69
PM000792516966,M00079,2025-04-28,133.12,paid,ach,3279,"SB20250502-005,SB20250504-001,SB20250504-002",0.5
PM000799599065,M00079,2025-05-05,340.19,paid,swift,4572,"SB20250505-005,SB20250506-003,SB20250506-005,SB20250507-001,SB20250508-001,SB20250510-003",0.5
PM000797652304,M00079,2025-05-12,395.31,paid,wire,4688,"SB20250512-004,SB20250514-003,SB20250514-004,SB20250515-001,SB20250516-001,SB20250517-005",0.5
PM000794498718,M00079,2025-05-19,71.18,paid,sepa,9439,"SB20250519-004,SB20250523-001",0.5
PM000797673349,M00079,2025-05-26,75.09,paid,swift,7833,SB20250526-002,0.5
PM000795086002,M00079,2025-06-02,83.01,initiated,sepa,2609,"SB20250602-003,SB20250603-005,SB20250608-002",0.5
PM000795052845,M00079,2025-06-09,132.37,paid,wire,0081,"SB20250613-003,SB20250615-003",0.5
PM000791317775,M00079,2025-06-16,136.98,paid,sepa,7215,"SB20250617-002,SB20250620-004",0.5
PM000798580422,M00079,2025-06-30,407.58,paid,sepa,2462,"SB20250701-002,SB20250701-005,SB20250702-005,SB20250703-002,SB20250703-003,SB20250703-004,SB20250704-001,SB20250705-001,SB20250705-003",0.5
PM000795436172,M00079,2025-07-07,38.04,initiated,wire,6053,"SB20250707-004,SB20250712-001,SB20250712-002,SB20250713-004",0.5
PM000790484697,M00079,2025-07-14,98.43,processing,swift,5494,"SB20250715-004,SB20250719-005",0.5
PM000793072020,M00079,2025-07-21,106.83,paid,sepa,7392,"SB20250723-004,SB20250724-001",0.5
PM000795437171,M00079,2025-07-28,662.08,processing,sepa,2090,"SB20250801-002,SB20250802-004",0.66
PM000797339045,M00079,2025-08-04,700.17,processing,ach,8350,"SB20250804-001,SB20250804-005,SB20250805-002,SB20250807-004,SB20250808-002,SB20250809-004,SB20250810-002",0.7
PM000794227614,M00079,2025-08-11,272.29,paid,sepa,8123,"SB20250811-003,SB20250814-004,SB20250817-002,SB20250817-003",0.5
PM000790597016,M00079,2025-08-18,1703.94,paid,wire,7905,"SB20250818-001,SB20250819-002,SB20250820-003,SB20250820-004,SB20250820-005,SB20250822-001,SB20250822-004,SB20250823-001,SB20250823-005",1.7
PM000791951792,M00079,2025-08-25,91.13,paid,swift,5461,"SB20250827-002,SB20250828-002",0.5
PM000802383336,M00080,2025-04-28,138.43,paid,sepa,1368,"SB20250501-004,SB20250501-005,SB20250502-002",0.5
PM000805301237,M00080,2025-05-05,102.07,processing,swift,4911,"SB20250506-001,SB20250506-002,SB20250506-003,SB20250510-002",0.5
PM000807247998,M00080,2025-05-12,5.78,paid,swift,8564,SB20250518-001,0.5
PM000804542195,M00080,2025-05-19,543.86,paid,ach,4183,"SB20250519-003,SB20250521-001,SB20250521-003,SB20250522-003,SB20250523-005,SB20250524-002",0.54
PM000802573651,M00080,2025-05-26,194.68,paid,swift,9798,"SB20250526-004,SB20250527-002,SB20250527-003",0.5
PM000800185700,M00080,2025-06-02,210.95,paid,wire,5670,"SB20250602-002,SB20250603-002,SB20250605-003,SB20250605-004,SB20250606-005",0.5
PM000809847457,M00080,2025-06-09,152.28,paid,ach,4723,"SB20250610-001,SB20250613-005,SB20250614-003",0.5
PM000803333539,M00080,2025-06-16,152.67,paid,wire,3938,"SB20250618-001,SB20250618-002,SB20250618-005,SB20250620-001,SB20250622-003",0.5
PM000802334230,M00080,2025-06-23,120.69,paid,swift,9920,"SB20250623-001,SB20250624-004,SB20250626-004",0.5
PM000806070892,M00080,2025-06-30,209.9,paid,swift,8883,"SB20250701-002,SB20250701-004,SB20250703-005,SB20250705-002",0.5
PM000804903998,M00080,2025-07-07,364.26,processing,wire,8040,"SB20250707-001,SB20250710-001,SB20250710-002,SB20250711-001,SB20250711-004,SB20250712-004,SB20250712-005",0.5
PM000801016871,M00080,2025-07-14,66.36,initiated,ach,5652,SB20250716-005,0.5
PM000807972322,M00080,2025-07-21,427.71,processing,sepa,3963,"SB20250721-003,SB20250723-002,SB20250723-003,SB20250723-005,SB20250724-001,SB20250725-001,SB20250725-003",0.5
PM000804904997,M00080,2025-07-28,215.33,paid,swift,2010,"SB20250801-001,SB20250801-004,SB20250802-001,SB20250803-003",0.5
PM000807561257,M00080,2025-08-04,472.54,paid,ach,1878,"SB20250805-001,SB20250805-003,SB20250808-003,SB20250810-002,SB20250810-004",0.5
PM000809327312,M00080,2025-08-11,448.68,paid,wire,7203,"SB20250813-002,SB20250814-003,SB20250814-005,SB20250816-003",0.5
PM000805497318,M00080,2025-08-18,784.27,processing,ach,8134,"SB20250819-003,SB20250819-004,SB20250820-005,SB20250821-001,SB20250822-001,SB20250822-004,SB20250823-002",0.78
PM000807627141,M00080,2025-08-25,523.23,paid,ach,1736,"SB20250827-002,SB20250827-005,SB20250828-003",0.52
PM000817790879,M00081,2025-05-05,400.0,paid,sepa,9612,"SB20250505-001,SB20250508-004,SB20250511-003,SB20250511-004",0.5
PM000814105768,M00081,2025-05-12,197.53,paid,swift,9453,"SB20250513-003,SB20250514-003,SB20250515-004,SB20250518-004",0.5
PM000817031837,M00081,2025-05-19,565.43,paid,swift,8578,"SB20250521-003,SB20250523-004,SB20250524-003,SB20250524-005,SB20250525-002",0.57
PM000816672070,M00081,2025-06-02,453.52,initiated,sepa,5138,"SB20250603-005,SB20250605-004,SB20250606-004,SB20250608-003",0.5
PM000812519726,M00081,2025-06-09,250.34,paid,wire,9408,"SB20250609-001,SB20250609-004,SB20250612-003,SB20250615-003",0.5
PM000813850894,M00081,2025-06-16,430.31,paid,sepa,4393,"SB20250618-001,SB20250620-003,SB20250622-005",0.5
PM000815216441,M00081,2025-06-23,257.63,paid,swift,2242,"SB20250623-003,SB20250624-001,SB20250626-005,SB20250627-004",0.5
PM000819213122,M00081,2025-06-30,401.39,paid,sepa,7524,"SB20250701-003,SB20250702-001,SB20250704-005,SB20250705-003,SB20250705-005,SB20250706-001",0.5
PM000811953772,M00081,2025-07-07,269.39,paid,ach,4298,"SB20250707-002,SB20250707-004,SB20250708-004,SB20250711-003",0.5
PM000811676975,M00081,2025-07-14,259.0,paid,ach,4964,"SB20250719-004,SB20250720-003",0.5
PM000810461964,M00081,2025-07-21,529.49,paid,swift,8891,"SB20250722-001,SB20250722-002,SB20250725-002,SB20250725-005,SB20250726-001,SB20250726-002,SB20250727-005",0.53
PM000811952773,M00081,2025-07-28,401.33,processing,swift,6103,"SB20250728-003,SB20250801-002",0.5
PM000810050899,M00081,2025-08-04,1584.49,paid,swift,9084,"SB20250804-003,SB20250804-005,SB20250807-005,SB20250809-002,SB20250810-003,SB20250810-004",1.58
PM000813162330,M00081,2025-08-11,2235.14,paid,swift,6941,"SB20250812-003,SB20250812-005,SB20250813-003,SB20250815-004,SB20250816-005,SB20250817-003,SB20250817-004",2.24
PM000817986960,M00081,2025-08-18,689.39,processing,ach,7890,"SB20250818-005,SB20250819-001,SB20250822-002,SB20250823-001,SB20250824-005",0.69
PM000814484911,M00081,2025-08-25,1289.3,initiated,ach,9942,"SB20250825-001,SB20250826-002,SB20250826-003,SB20250826-005,SB20250827-003,SB20250828-001",1.29
PM000827617501,M00082,2025-04-28,87.66,paid,ach,2083,"SB20250501-003,SB20250503-001",0.5
PM000820535402,M00082,2025-05-05,98.59,paid,ach,4768,"SB20250506-002,SB20250507-003,SB20250509-003,SB20250510-005",0.5
PM000829776360,M00082,2025-05-19,295.44,paid,ach,5068,"SB20250519-001,SB20250520-001,SB20250521-002,SB20250522-002,SB20250522-004,SB20250523-001,SB20250523-004",0.5
PM000822950991,M00082,2025-05-26,54.2,paid,ach,9716,"SB20250526-004,SB20250526-005,SB20250601-005",0.5
PM000825440232,M00082,2025-06-02,465.88,initiated,sepa,3190,"SB20250602-002,SB20250602-003,SB20250602-004,SB20250603-003,SB20250608-005",0.5
PM000829775203,M00082,2025-06-09,310.45,paid,sepa,4127,"SB20250612-004,SB20250613-001,SB20250613-002,SB20250614-002,SB20250614-003",0.5
PM000826595417,M00082,2025-06-16,113.19,paid,wire,3516,"SB20250617-002,SB20250617-003,SB20250617-004,SB20250619-004",0.5
PM000827079698,M00082,2025-06-23,49.86,paid,wire,8617,"SB20250623-001,SB20250628-005",0.5
PM000826468599,M00082,2025-06-30,46.63,paid,swift,1141,"SB20250701-005,SB20250702-002,SB20250704-003",0.5
PM000825301705,M00082,2025-07-07,396.39,processing,sepa,7248,"SB20250707-001,SB20250707-002,SB20250709-001,SB20250709-002,SB20250710-005,SB20250711-005,SB20250713-003",0.5
PM000828932452,M00082,2025-07-14,270.58,processing,wire,2361,"SB20250714-005,SB20250715-001,SB20250716-001,SB20250718-003,SB20250718-005,SB20250720-005",0.5
PM000823206487,M00082,2025-07-21,444.09,paid,swift,6724,"SB20250721-001,SB20250721-004,SB20250723-002,SB20250723-005,SB20250724-001,SB20250726-002,SB20250727-002,SB20250727-003",0.5
PM000820159529,M00082,2025-07-28,361.22,initiated,ach,0131,"SB20250728-001,SB20250801-002,SB20250802-001,SB20250803-003,SB20250803-004",0.5
PM000822061403,M00082,2025-08-04,380.74,paid,ach,2784,"SB20250804-003,SB20250806-002,SB20250806-005,SB20250808-002,SB20250810-005",0.5
PM000824093147,M00082,2025-08-11,850.58,paid,swift,1716,"SB20250811-004,SB20250812-005,SB20250813-003,SB20250814-002,SB20250814-004,SB20250814-005,SB20250815-002",0.85
PM000824125342,M00082,2025-08-18,572.11,paid,wire,2106,"SB20250820-003,SB20250822-003",0.57
PM000827229434,M00082,2025-08-25,282.96,paid,swift,9989,"SB20250825-005,SB20250826-001,SB20250828-005",0.5
PM000838675571,M00083,2025-04-28,191.09,initiated,wire,2190,"SB20250502-002,SB20250504-004,SB20250504-005",0.5
PM000831593472,M00083,2025-05-05,642.63,paid,sepa,6821,"SB20250505-004,SB20250507-001,SB20250510-001,SB20250511-003",0.64
PM000831643255,M00083,2025-05-12,430.19,paid,sepa,5377,"SB20250514-005,SB20250518-004",0.5
PM000830834430,M00083,2025-05-19,125.37,paid,swift,6368,SB20250519-001,0.5
PM000830685730,M00083,2025-05-26,303.24,processing,ach,3749,"SB20250526-004,SB20250526-005",0.5
PM000830474663,M00083,2025-06-02,189.85,paid,swift,6402,SB20250606-001,0.5
PM000836139692,M00083,2025-06-09,111.88,paid,ach,7924,SB20250615-005,0.5
PM000837041304,M00083,2025-06-16,355.45,processing,sepa,7471,"SB20250616-002,SB20250617-002,SB20250617-005,SB20250621-002,SB20250622-003",0.5
PM000833442977,M00083,2025-06-23,323.76,paid,wire,0318,"SB20250623-002,SB20250625-003",0.5
PM000834589471,M00083,2025-06-30,97.96,paid,sepa,8897,"SB20250706-001,SB20250706-003",0.5
PM000835756365,M00083,2025-07-07,594.01,paid,swift,8178,"SB20250708-004,SB20250709-003,SB20250710-001,SB20250711-003,SB20250713-002,SB20250713-005",0.59
PM000837874382,M00083,2025-07-14,1468.09,paid,sepa,1569,"SB20250714-004,SB20250715-005,SB20250716-002,SB20250718-004,SB20250718-005,SB20250719-002,SB20250719-003,SB20250720-003",1.47
PM000835287059,M00083,2025-07-21,593.65,paid,sepa,7574,"SB20250722-002,SB20250722-003,SB20250722-005,SB20250723-005,SB20250724-002,SB20250727-003,SB20250727-005",0.59
PM000835755366,M00083,2025-07-28,945.49,initiated,wire,2503,"SB20250728-005,SB20250801-001,SB20250801-003,SB20250801-005,SB20250802-001,SB20250802-003,SB20250803-004",0.95
PM000833853492,M00083,2025-08-04,1081.62,paid,wire,3181,"SB20250804-003,SB20250806-001,SB20250806-004,SB20250807-003,SB20250807-004,SB20250808-004,SB20250809-004",1.08
PM000836964923,M00083,2025-08-11,1425.69,paid,ach,6428,"SB20250814-002,SB20250814-003,SB20250816-002,SB20250816-004",1.43
